order_item_id,order_id,product_id,quantity,unit_price
ITM0005300,ORD003514,P0118,4,54673.82
ITM0005301,ORD002913,P0376,5,31003.64
ITM0005302,ORD000081,P0483,3,51050.0
ITM0005303,ORD000250,P0129,1,69125.42
ITM0005304,ORD004025,P0122,4,48632.49
ITM0005305,ORD001167,P0073,2,32112.03
ITM0005306,ORD002137,P0069,4,791.59
ITM0005307,ORD003989,P0432,5,31272.7
ITM0005308,ORD003819,P0445,1,21305.14
ITM0005309,ORD001628,P0453,2,63078.77
ITM0005310,ORD001774,P0325,5,24384.03
ITM0005311,ORD000918,P0072,5,26955.35
ITM0005312,ORD000657,P0226,1,26173.53
ITM0005313,ORD004312,P0418,5,47774.24
ITM0005314,ORD004672,P0385,2,27712.65
ITM0005315,ORD002895,P0484,3,39934.67
ITM0005316,ORD003631,P0380,3,22326.82
ITM0005317,ORD001139,P0489,1,38750.22
ITM0005318,ORD000579,P0463,2,50145.27
ITM0005319,ORD003615,P0384,3,3369.9
ITM0005320,ORD004763,P0217,2,32654.83
ITM0005321,ORD004080,P0457,2,27659.7
ITM0005322,ORD000577,P0045,3,37144.03
ITM0005323,ORD004968,P0431,2,35255.83
ITM0005324,ORD001955,P0054,1,42200.44
ITM0005325,ORD004384,P0258,4,31885.25
ITM0005326,ORD001327,P0499,2,50661.34
ITM0005327,ORD000442,P0419,4,42678.03
ITM0005328,ORD002739,P0401,5,58372.95
ITM0005329,ORD002126,P0345,1,10122.36
ITM0005330,ORD000220,P0121,5,4912.91
ITM0005331,ORD000783,P0261,1,48923.96
ITM0005332,ORD001995,P0361,4,64143.06
ITM0005333,ORD002440,P0281,3,34234.12
ITM0005334,ORD000760,P0347,1,42065.73
ITM0005335,ORD000365,P0067,1,6875.55
ITM0005336,ORD004103,P0079,3,17007.52
ITM0005337,ORD000621,P0362,3,62473.33
ITM0005338,ORD000195,P0279,1,8753.0
ITM0005339,ORD003668,P0024,2,31719.69
ITM0005340,ORD004242,P0135,4,22024.36
ITM0005341,ORD000514,P0218,5,41960.44
ITM0005342,ORD003856,P0273,4,14723.08
ITM0005343,ORD001570,P0095,1,50679.85
ITM0005344,ORD002307,P0291,5,2487.39
ITM0005345,ORD004702,P0245,1,22000.88
ITM0005346,ORD001718,P0341,2,35081.18
ITM0005347,ORD000169,P0144,2,36879.69
ITM0005348,ORD002551,P0341,4,35081.18
ITM0005349,ORD002096,P0110,2,53635.32
ITM0005350,ORD002514,P0157,2,8568.31
ITM0005351,ORD000856,P0023,4,47482.56
ITM0005352,ORD002960,P0034,1,15623.01
ITM0005353,ORD000171,P0151,4,45204.56
ITM0005354,ORD000016,P0034,1,15623.01
ITM0005355,ORD002395,P0057,2,9880.86
ITM0005356,ORD001000,P0121,3,4912.91
ITM0005357,ORD003002,P0171,4,6622.24
ITM0005358,ORD004680,P0156,2,323.86
ITM0005359,ORD000388,P0370,4,23766.12
ITM0005360,ORD001203,P0351,2,706.97
ITM0005361,ORD001901,P0306,3,62425.17
ITM0005362,ORD003468,P0387,4,39700.55
ITM0005363,ORD001069,P0337,1,61102.64
ITM0005364,ORD004007,P0194,1,43878.66
ITM0005365,ORD004283,P0410,5,42928.11
ITM0005366,ORD004582,P0482,5,48619.19
ITM0005367,ORD004541,P0255,5,15864.74
ITM0005368,ORD003719,P0252,4,47734.66
ITM0005369,ORD003901,P0377,4,37387.1
ITM0005370,ORD003040,P0443,1,4575.03
ITM0005371,ORD001784,P0257,4,7810.11
ITM0005372,ORD003807,P0337,1,61102.64
ITM0005373,ORD001056,P0405,2,63974.33
ITM0005374,ORD004969,P0275,1,28923.07
ITM0005375,ORD004367,P0498,5,15486.33
ITM0005376,ORD001829,P0315,4,12968.06
ITM0005377,ORD001317,P0022,3,36734.91
ITM0005378,ORD004151,P0244,2,9476.28
ITM0005379,ORD000319,P0141,3,1095.05
ITM0005380,ORD000958,P0301,3,4520.18
ITM0005381,ORD002614,P0175,5,33527.45
ITM0005382,ORD003358,P0476,5,9892.85
ITM0005383,ORD000693,P0331,4,12440.09
ITM0005384,ORD001830,P0144,1,36879.69
ITM0005385,ORD004412,P0285,1,24553.68
ITM0005386,ORD004085,P0493,5,49637.42
ITM0005387,ORD003300,P0399,3,61502.53
ITM0005388,ORD000329,P0127,1,62053.08
ITM0005389,ORD002850,P0449,4,31944.11
ITM0005390,ORD002614,P0262,3,15116.84
ITM0005391,ORD001579,P0465,5,54195.57
ITM0005392,ORD000869,P0393,5,23778.11
ITM0005393,ORD002665,P0123,4,30995.02
ITM0005394,ORD001149,P0017,3,60055.57
ITM0005395,ORD002285,P0424,3,1081.75
ITM0005396,ORD004923,P0098,2,56879.31
ITM0005397,ORD004781,P0094,4,36801.49
ITM0005398,ORD000665,P0346,5,32024.17
ITM0005399,ORD002591,P0129,1,69125.42
ITM0005400,ORD003364,P0117,5,49221.95
ITM0005401,ORD002573,P0434,4,41243.32
ITM0005402,ORD003737,P0005,2,7918.52
ITM0005403,ORD000447,P0379,4,17904.2
ITM0005404,ORD000612,P0394,3,44678.91
ITM0005405,ORD001616,P0235,5,15595.89
ITM0005406,ORD002287,P0096,1,44776.79
ITM0005407,ORD002838,P0184,3,9857.53
ITM0005408,ORD002758,P0387,2,39700.55
ITM0005409,ORD002619,P0137,3,19310.21
ITM0005410,ORD000296,P0231,5,8675.96
ITM0005411,ORD004862,P0347,4,42065.73
ITM0005412,ORD003736,P0240,5,45281.68
ITM0005413,ORD004306,P0276,5,60384.09
ITM0005414,ORD001350,P0330,2,64432.51
ITM0005415,ORD000868,P0391,1,6142.24
ITM0005416,ORD000318,P0234,2,26069.81
ITM0005417,ORD000075,P0474,3,3530.02
ITM0005418,ORD000178,P0394,5,44678.91
ITM0005419,ORD002543,P0254,1,52420.66
ITM0005420,ORD001023,P0401,2,58372.95
ITM0005421,ORD002418,P0207,1,49818.28
ITM0005422,ORD003634,P0188,4,48857.95
ITM0005423,ORD004403,P0355,1,19987.06
ITM0005424,ORD002290,P0049,1,31596.49
ITM0005425,ORD002545,P0283,4,54284.85
ITM0005426,ORD003350,P0248,1,45057.68
ITM0005427,ORD004275,P0215,3,20233.95
ITM0005428,ORD002240,P0077,4,38726.44
ITM0005429,ORD001033,P0395,3,24870.16
ITM0005430,ORD002463,P0422,4,55156.66
ITM0005431,ORD000486,P0357,3,31320.74
ITM0005432,ORD004612,P0281,4,34234.12
ITM0005433,ORD003851,P0043,1,31147.74
ITM0005434,ORD000129,P0061,5,60012.78
ITM0005435,ORD003795,P0239,1,30082.41
ITM0005436,ORD001892,P0125,2,57230.59
ITM0005437,ORD002674,P0238,1,5132.4
ITM0005438,ORD002337,P0338,3,48912.95
ITM0005439,ORD001837,P0403,1,26820.4
ITM0005440,ORD003798,P0126,2,50504.16
ITM0005441,ORD002523,P0431,4,35255.83
ITM0005442,ORD003467,P0396,5,68203.07
ITM0005443,ORD004640,P0315,4,12968.06
ITM0005444,ORD002101,P0308,1,60112.88
ITM0005445,ORD001752,P0328,1,27820.84
ITM0005446,ORD002137,P0409,2,53414.19
ITM0005447,ORD004206,P0052,4,39670.38
ITM0005448,ORD003624,P0320,5,32826.64
ITM0005449,ORD004098,P0478,5,47258.46
ITM0005450,ORD004698,P0074,3,14993.32
ITM0005451,ORD003310,P0431,5,35255.83
ITM0005452,ORD001318,P0146,4,16872.15
ITM0005453,ORD000183,P0145,5,21187.96
ITM0005454,ORD000993,P0054,2,42200.44
ITM0005455,ORD000485,P0048,5,48648.4
ITM0005456,ORD003490,P0394,3,44678.91
ITM0005457,ORD002008,P0070,2,54655.27
ITM0005458,ORD000686,P0417,3,42996.74
ITM0005459,ORD002927,P0353,4,17421.46
ITM0005460,ORD003045,P0050,5,16083.82
ITM0005461,ORD001022,P0086,4,10534.37
ITM0005462,ORD003009,P0305,1,27170.35
ITM0005463,ORD003889,P0030,1,4519.89
ITM0005464,ORD002014,P0139,2,30063.44
ITM0005465,ORD003771,P0139,2,30063.44
ITM0005466,ORD001267,P0182,4,6766.16
ITM0005467,ORD003843,P0152,1,30647.56
ITM0005468,ORD002709,P0108,4,1818.05
ITM0005469,ORD001132,P0162,1,66301.73
ITM0005470,ORD001269,P0106,1,54979.42
ITM0005471,ORD000599,P0421,3,58403.76
ITM0005472,ORD002113,P0056,1,68037.62
ITM0005473,ORD000931,P0304,1,64780.25
ITM0005474,ORD001127,P0015,4,18312.16
ITM0005475,ORD000095,P0251,1,30372.16
ITM0005476,ORD002031,P0378,4,60449.26
ITM0005477,ORD004777,P0105,1,34399.05
ITM0005478,ORD000271,P0185,2,35933.79
ITM0005479,ORD001447,P0039,3,50660.83
ITM0005480,ORD002170,P0084,4,23315.39
ITM0005481,ORD003586,P0335,2,21134.24
ITM0005482,ORD002995,P0418,2,47774.24
ITM0005483,ORD004592,P0136,2,36981.64
ITM0005484,ORD002589,P0397,4,48641.12
ITM0005485,ORD000983,P0064,4,15011.31
ITM0005486,ORD000891,P0494,3,38794.36
ITM0005487,ORD004677,P0367,5,49179.26
ITM0005488,ORD002549,P0139,2,30063.44
ITM0005489,ORD003385,P0406,1,35709.34
ITM0005490,ORD004375,P0141,3,1095.05
ITM0005491,ORD002578,P0108,4,1818.05
ITM0005492,ORD002595,P0275,2,28923.07
ITM0005493,ORD003289,P0272,2,35246.12
ITM0005494,ORD003021,P0031,5,6875.64
ITM0005495,ORD000873,P0139,5,30063.44
ITM0005496,ORD004756,P0419,3,42678.03
ITM0005497,ORD000258,P0094,2,36801.49
ITM0005498,ORD001095,P0100,3,16024.04
ITM0005499,ORD004548,P0190,5,57210.06
ITM0005500,ORD001885,P0423,3,6402.59
ITM0005501,ORD004188,P0029,2,48887.25
ITM0005502,ORD002731,P0449,2,31944.11
ITM0005503,ORD004162,P0266,1,8665.33
ITM0005504,ORD002754,P0015,4,18312.16
ITM0005505,ORD002590,P0024,4,31719.69
ITM0005506,ORD004166,P0046,5,27246.26
ITM0005507,ORD003696,P0414,2,21774.25
ITM0005508,ORD002955,P0133,3,54350.92
ITM0005509,ORD001078,P0184,2,9857.53
ITM0005510,ORD002298,P0361,4,64143.06
ITM0005511,ORD004034,P0251,4,30372.16
ITM0005512,ORD002074,P0147,3,10636.73
ITM0005513,ORD004633,P0200,3,21421.5
ITM0005514,ORD004812,P0126,1,50504.16
ITM0005515,ORD002508,P0219,3,32824.72
ITM0005516,ORD000434,P0025,4,6963.72
ITM0005517,ORD000072,P0198,5,31971.72
ITM0005518,ORD004359,P0448,5,24791.94
ITM0005519,ORD001112,P0200,3,21421.5
ITM0005520,ORD004476,P0223,2,14828.07
ITM0005521,ORD003748,P0187,3,66495.35
ITM0005522,ORD001704,P0255,4,15864.74
ITM0005523,ORD004864,P0117,5,49221.95
ITM0005524,ORD002881,P0463,3,50145.27
ITM0005525,ORD003112,P0011,5,22174.9
ITM0005526,ORD000825,P0072,1,26955.35
ITM0005527,ORD000182,P0454,3,46070.42
ITM0005528,ORD000200,P0240,2,45281.68
ITM0005529,ORD002953,P0130,3,16287.84
ITM0005530,ORD001623,P0309,4,12895.14
ITM0005531,ORD000357,P0048,4,48648.4
ITM0005532,ORD000496,P0294,5,2380.98
ITM0005533,ORD001824,P0073,3,32112.03
ITM0005534,ORD003840,P0016,4,24329.34
ITM0005535,ORD004618,P0074,4,14993.32
ITM0005536,ORD001115,P0185,1,35933.79
ITM0005537,ORD003907,P0152,2,30647.56
ITM0005538,ORD001019,P0352,4,32272.32
ITM0005539,ORD000466,P0112,2,20456.39
ITM0005540,ORD003046,P0031,2,6875.64
ITM0005541,ORD004789,P0153,2,6614.23
ITM0005542,ORD004895,P0261,5,48923.96
ITM0005543,ORD002119,P0486,3,1751.11
ITM0005544,ORD001267,P0236,5,12499.55
ITM0005545,ORD004696,P0184,2,9857.53
ITM0005546,ORD001989,P0219,1,32824.72
ITM0005547,ORD004091,P0303,3,39708.2
ITM0005548,ORD004669,P0213,3,12998.33
ITM0005549,ORD002754,P0475,3,22010.9
ITM0005550,ORD004953,P0358,3,11445.19
ITM0005551,ORD002901,P0432,4,31272.7
ITM0005552,ORD004154,P0449,1,31944.11
ITM0005553,ORD001420,P0230,2,27034.96
ITM0005554,ORD000895,P0253,3,8267.43
ITM0005555,ORD001178,P0225,1,10785.03
ITM0005556,ORD004335,P0118,2,54673.82
ITM0005557,ORD001189,P0478,3,47258.46
ITM0005558,ORD000194,P0083,2,53973.87
ITM0005559,ORD004913,P0495,2,35639.64
ITM0005560,ORD003229,P0442,2,74194.7
ITM0005561,ORD003898,P0199,1,55689.48
ITM0005562,ORD003782,P0210,3,11694.74
ITM0005563,ORD000250,P0393,3,23778.11
ITM0005564,ORD000332,P0143,4,3755.01
ITM0005565,ORD002756,P0340,3,1781.98
ITM0005566,ORD000814,P0042,2,52786.2
ITM0005567,ORD004526,P0194,2,43878.66
ITM0005568,ORD004135,P0041,1,6748.1
ITM0005569,ORD000131,P0180,1,20449.66
ITM0005570,ORD001113,P0363,2,31902.04
ITM0005571,ORD004358,P0368,5,14573.81
ITM0005572,ORD001327,P0020,4,15223.34
ITM0005573,ORD002392,P0348,3,12986.65
ITM0005574,ORD004815,P0183,2,34275.03
ITM0005575,ORD004309,P0368,2,14573.81
ITM0005576,ORD003624,P0400,4,38987.25
ITM0005577,ORD004018,P0247,3,19251.36
ITM0005578,ORD001496,P0106,5,54979.42
ITM0005579,ORD001722,P0163,3,11626.6
ITM0005580,ORD001778,P0467,2,9482.72
ITM0005581,ORD003743,P0100,2,16024.04
ITM0005582,ORD003609,P0267,2,8665.7
ITM0005583,ORD004981,P0215,5,20233.95
ITM0005584,ORD001533,P0041,3,6748.1
ITM0005585,ORD000981,P0022,1,36734.91
ITM0005586,ORD001131,P0195,1,52514.91
ITM0005587,ORD004012,P0226,2,26173.53
ITM0005588,ORD000555,P0132,2,39177.28
ITM0005589,ORD002060,P0489,5,38750.22
ITM0005590,ORD003157,P0490,5,48803.39
ITM0005591,ORD003135,P0498,3,15486.33
ITM0005592,ORD001775,P0448,4,24791.94
ITM0005593,ORD000560,P0185,3,35933.79
ITM0005594,ORD003903,P0128,1,10409.33
ITM0005595,ORD000216,P0183,2,34275.03
ITM0005596,ORD000036,P0287,5,57970.35
ITM0005597,ORD004583,P0100,1,16024.04
ITM0005598,ORD004556,P0233,2,50600.05
ITM0005599,ORD000249,P0341,5,35081.18
ITM0005600,ORD002961,P0027,4,40118.22
ITM0005601,ORD001717,P0431,2,35255.83
ITM0005602,ORD003827,P0231,2,8675.96
ITM0005603,ORD000864,P0067,5,6875.55
ITM0005604,ORD003903,P0099,3,24867.24
ITM0005605,ORD000702,P0380,3,22326.82
ITM0005606,ORD004237,P0175,1,33527.45
ITM0005607,ORD001310,P0351,4,706.97
ITM0005608,ORD003057,P0311,1,59911.2
ITM0005609,ORD004305,P0077,4,38726.44
ITM0005610,ORD004458,P0367,1,49179.26
ITM0005611,ORD000003,P0312,1,63058.77
ITM0005612,ORD003868,P0078,2,61571.18
ITM0005613,ORD000226,P0288,4,55855.57
ITM0005614,ORD000700,P0447,2,40778.28
ITM0005615,ORD000994,P0268,5,39773.78
ITM0005616,ORD002288,P0178,2,27350.89
ITM0005617,ORD002010,P0306,3,62425.17
ITM0005618,ORD004672,P0212,1,32666.55
ITM0005619,ORD001077,P0121,2,4912.91
ITM0005620,ORD000618,P0417,3,42996.74
ITM0005621,ORD004228,P0370,4,23766.12
ITM0005622,ORD002874,P0059,4,20028.37
ITM0005623,ORD002956,P0229,5,48047.68
ITM0005624,ORD000243,P0102,2,49711.12
ITM0005625,ORD001611,P0008,5,9087.47
ITM0005626,ORD004308,P0276,1,60384.09
ITM0005627,ORD003555,P0443,1,4575.03
ITM0005628,ORD004957,P0145,1,21187.96
ITM0005629,ORD003809,P0173,1,37447.74
ITM0005630,ORD001387,P0489,3,38750.22
ITM0005631,ORD000998,P0485,2,52728.34
ITM0005632,ORD000197,P0025,4,6963.72
ITM0005633,ORD004205,P0321,5,11778.24
ITM0005634,ORD003467,P0253,3,8267.43
ITM0005635,ORD004225,P0359,4,18757.58
ITM0005636,ORD002659,P0175,5,33527.45
ITM0005637,ORD002770,P0487,1,25608.61
ITM0005638,ORD004815,P0174,5,4973.7
ITM0005639,ORD000795,P0156,3,323.86
ITM0005640,ORD000354,P0152,5,30647.56
ITM0005641,ORD003586,P0091,2,60740.58
ITM0005642,ORD003202,P0212,5,32666.55
ITM0005643,ORD002387,P0347,4,42065.73
ITM0005644,ORD001049,P0229,2,48047.68
ITM0005645,ORD004110,P0220,3,51334.14
ITM0005646,ORD000856,P0277,1,20762.88
ITM0005647,ORD002360,P0393,2,23778.11
ITM0005648,ORD000323,P0158,2,41370.18
ITM0005649,ORD004534,P0139,3,30063.44
ITM0005650,ORD000377,P0350,3,25942.5
ITM0005651,ORD003288,P0075,1,48303.13
ITM0005652,ORD003990,P0449,4,31944.11
ITM0005653,ORD002137,P0340,2,1781.98
ITM0005654,ORD002424,P0310,2,14145.94
ITM0005655,ORD004703,P0463,3,50145.27
ITM0005656,ORD000874,P0218,4,41960.44
ITM0005657,ORD003680,P0132,1,39177.28
ITM0005658,ORD003618,P0285,5,24553.68
ITM0005659,ORD003437,P0289,5,53157.34
ITM0005660,ORD002949,P0273,3,14723.08
ITM0005661,ORD003658,P0139,5,30063.44
ITM0005662,ORD000618,P0491,1,61265.2
ITM0005663,ORD000448,P0203,4,60598.48
ITM0005664,ORD003750,P0329,2,56062.65
ITM0005665,ORD003513,P0149,1,2873.73
ITM0005666,ORD004129,P0230,5,27034.96
ITM0005667,ORD001935,P0335,5,21134.24
ITM0005668,ORD003687,P0276,5,60384.09
ITM0005669,ORD002598,P0111,4,24994.84
ITM0005670,ORD003873,P0027,1,40118.22
ITM0005671,ORD001312,P0143,5,3755.01
ITM0005672,ORD001743,P0450,1,8196.25
ITM0005673,ORD003533,P0380,3,22326.82
ITM0005674,ORD002920,P0347,5,42065.73
ITM0005675,ORD004273,P0076,3,71793.82
ITM0005676,ORD002023,P0480,4,20915.62
ITM0005677,ORD004478,P0008,3,9087.47
ITM0005678,ORD003608,P0002,3,20304.04
ITM0005679,ORD000322,P0248,5,45057.68
ITM0005680,ORD001646,P0200,3,21421.5
ITM0005681,ORD000560,P0411,5,21260.39
ITM0005682,ORD003663,P0192,4,28203.95
ITM0005683,ORD004751,P0092,4,8119.63
ITM0005684,ORD004830,P0072,1,26955.35
ITM0005685,ORD001807,P0343,2,46615.58
ITM0005686,ORD003848,P0488,2,41499.24
ITM0005687,ORD002805,P0398,4,33434.2
ITM0005688,ORD000966,P0073,3,32112.03
ITM0005689,ORD003190,P0457,4,27659.7
ITM0005690,ORD001513,P0038,2,62013.74
ITM0005691,ORD002042,P0003,1,26529.48
ITM0005692,ORD004527,P0400,3,38987.25
ITM0005693,ORD003751,P0338,5,48912.95
ITM0005694,ORD004720,P0179,5,46466.96
ITM0005695,ORD000944,P0189,2,48672.49
ITM0005696,ORD001163,P0362,3,62473.33
ITM0005697,ORD001488,P0175,4,33527.45
ITM0005698,ORD003119,P0011,1,22174.9
ITM0005699,ORD004755,P0277,1,20762.88
ITM0005700,ORD002734,P0470,4,33149.98
ITM0005701,ORD004405,P0109,4,1960.67
ITM0005702,ORD004963,P0024,2,31719.69
ITM0005703,ORD000253,P0104,3,21093.66
ITM0005704,ORD000600,P0421,2,58403.76
ITM0005705,ORD003324,P0174,2,4973.7
ITM0005706,ORD001025,P0302,5,62452.05
ITM0005707,ORD002648,P0223,5,14828.07
ITM0005708,ORD002187,P0316,5,43212.2
ITM0005709,ORD003636,P0444,4,48635.71
ITM0005710,ORD000227,P0378,4,60449.26
ITM0005711,ORD000357,P0219,1,32824.72
ITM0005712,ORD000204,P0256,3,28559.53
ITM0005713,ORD003092,P0051,3,37304.79
ITM0005714,ORD001963,P0127,4,62053.08
ITM0005715,ORD000258,P0027,3,40118.22
ITM0005716,ORD004844,P0041,4,6748.1
ITM0005717,ORD002531,P0457,3,27659.7
ITM0005718,ORD001614,P0199,5,55689.48
ITM0005719,ORD003586,P0043,4,31147.74
ITM0005720,ORD001953,P0258,4,31885.25
ITM0005721,ORD003578,P0096,1,44776.79
ITM0005722,ORD002931,P0457,4,27659.7
ITM0005723,ORD004013,P0410,3,42928.11
ITM0005724,ORD000051,P0379,3,17904.2
ITM0005725,ORD002089,P0498,3,15486.33
ITM0005726,ORD004110,P0224,4,1782.34
ITM0005727,ORD000999,P0269,2,33707.81
ITM0005728,ORD002380,P0390,5,52679.45
ITM0005729,ORD004092,P0158,1,41370.18
ITM0005730,ORD002246,P0088,4,51887.52
ITM0005731,ORD004145,P0186,2,48513.96
ITM0005732,ORD000521,P0129,1,69125.42
ITM0005733,ORD004951,P0258,5,31885.25
ITM0005734,ORD003852,P0089,4,27005.76
ITM0005735,ORD001698,P0363,3,31902.04
ITM0005736,ORD004686,P0089,1,27005.76
ITM0005737,ORD001320,P0070,2,54655.27
ITM0005738,ORD001793,P0296,5,70369.22
ITM0005739,ORD004294,P0460,2,31560.09
ITM0005740,ORD001005,P0161,5,673.17
ITM0005741,ORD000196,P0008,4,9087.47
ITM0005742,ORD001007,P0109,2,1960.67
ITM0005743,ORD000056,P0149,3,2873.73
ITM0005744,ORD004190,P0133,3,54350.92
ITM0005745,ORD003440,P0233,4,50600.05
ITM0005746,ORD000583,P0187,3,66495.35
ITM0005747,ORD000905,P0376,4,31003.64
ITM0005748,ORD003112,P0200,1,21421.5
ITM0005749,ORD002431,P0162,4,66301.73
ITM0005750,ORD004490,P0302,2,62452.05
ITM0005751,ORD004725,P0044,1,54963.17
ITM0005752,ORD003293,P0352,3,32272.32
ITM0005753,ORD003036,P0226,4,26173.53
ITM0005754,ORD004027,P0472,4,5443.66
ITM0005755,ORD003273,P0478,3,47258.46
ITM0005756,ORD003882,P0369,4,38962.89
ITM0005757,ORD003153,P0206,3,896.76
ITM0005758,ORD003938,P0499,4,50661.34
ITM0005759,ORD000384,P0288,3,55855.57
ITM0005760,ORD001030,P0005,5,7918.52
ITM0005761,ORD002802,P0436,2,63992.44
ITM0005762,ORD004802,P0224,3,1782.34
ITM0005763,ORD002700,P0451,3,56496.22
ITM0005764,ORD001516,P0037,4,32917.56
ITM0005765,ORD002980,P0032,3,25316.21
ITM0005766,ORD004696,P0320,5,32826.64
ITM0005767,ORD004255,P0254,5,52420.66
ITM0005768,ORD001101,P0304,5,64780.25
ITM0005769,ORD004107,P0250,2,21829.24
ITM0005770,ORD003835,P0185,3,35933.79
ITM0005771,ORD002260,P0073,2,32112.03
ITM0005772,ORD000041,P0221,1,38081.74
ITM0005773,ORD004539,P0186,1,48513.96
ITM0005774,ORD003393,P0456,5,32386.71
ITM0005775,ORD001395,P0305,5,27170.35
ITM0005776,ORD003830,P0402,2,34020.18
ITM0005777,ORD004311,P0222,3,37168.42
ITM0005778,ORD000285,P0032,4,25316.21
ITM0005779,ORD003924,P0072,3,26955.35
ITM0005780,ORD003399,P0441,4,52789.89
ITM0005781,ORD001657,P0300,1,34673.32
ITM0005782,ORD002014,P0084,1,23315.39
ITM0005783,ORD002105,P0127,1,62053.08
ITM0005784,ORD001590,P0046,5,27246.26
ITM0005785,ORD001556,P0291,2,2487.39
ITM0005786,ORD001981,P0421,1,58403.76
ITM0005787,ORD000648,P0056,1,68037.62
ITM0005788,ORD004165,P0135,1,22024.36
ITM0005789,ORD003281,P0182,3,6766.16
ITM0005790,ORD004111,P0273,3,14723.08
ITM0005791,ORD002811,P0268,4,39773.78
ITM0005792,ORD002620,P0191,2,7179.43
ITM0005793,ORD002372,P0183,2,34275.03
ITM0005794,ORD004666,P0202,1,41962.01
ITM0005795,ORD002815,P0039,3,50660.83
ITM0005796,ORD001580,P0211,5,3079.81
ITM0005797,ORD003748,P0480,3,20915.62
ITM0005798,ORD002839,P0233,5,50600.05
ITM0005799,ORD001730,P0163,1,11626.6
ITM0005800,ORD003712,P0491,5,61265.2
ITM0005801,ORD004475,P0103,5,60846.44
ITM0005802,ORD003738,P0365,1,41092.62
ITM0005803,ORD001979,P0169,3,1037.4
ITM0005804,ORD003256,P0490,4,48803.39
ITM0005805,ORD003540,P0499,2,50661.34
ITM0005806,ORD001666,P0414,5,21774.25
ITM0005807,ORD004712,P0182,5,6766.16
ITM0005808,ORD003583,P0341,3,35081.18
ITM0005809,ORD000560,P0238,5,5132.4
ITM0005810,ORD001154,P0168,4,7252.72
ITM0005811,ORD000377,P0355,1,19987.06
ITM0005812,ORD004916,P0315,5,12968.06
ITM0005813,ORD000909,P0397,4,48641.12
ITM0005814,ORD001057,P0136,4,36981.64
ITM0005815,ORD004938,P0157,4,8568.31
ITM0005816,ORD003449,P0361,2,64143.06
ITM0005817,ORD004849,P0101,4,54837.96
ITM0005818,ORD004397,P0146,2,16872.15
ITM0005819,ORD003536,P0269,3,33707.81
ITM0005820,ORD000958,P0249,5,59857.3
ITM0005821,ORD003749,P0098,4,56879.31
ITM0005822,ORD003944,P0290,5,24567.29
ITM0005823,ORD000399,P0047,1,45643.02
ITM0005824,ORD001075,P0336,4,38995.55
ITM0005825,ORD000632,P0311,1,59911.2
ITM0005826,ORD002563,P0439,2,36450.11
ITM0005827,ORD000074,P0097,5,43352.96
ITM0005828,ORD003721,P0082,1,27200.76
ITM0005829,ORD001054,P0064,3,15011.31
ITM0005830,ORD000617,P0293,1,913.75
ITM0005831,ORD002245,P0461,3,57469.39
ITM0005832,ORD003136,P0088,3,51887.52
ITM0005833,ORD002218,P0214,2,34308.8
ITM0005834,ORD001233,P0019,1,28558.86
ITM0005835,ORD003201,P0173,4,37447.74
ITM0005836,ORD003343,P0112,2,20456.39
ITM0005837,ORD004929,P0109,3,1960.67
ITM0005838,ORD000299,P0268,2,39773.78
ITM0005839,ORD002359,P0097,2,43352.96
ITM0005840,ORD003140,P0066,3,2300.95
ITM0005841,ORD001971,P0345,5,10122.36
ITM0005842,ORD000749,P0489,3,38750.22
ITM0005843,ORD000119,P0121,1,4912.91
ITM0005844,ORD004052,P0161,3,673.17
ITM0005845,ORD004877,P0388,5,31796.38
ITM0005846,ORD002326,P0034,3,15623.01
ITM0005847,ORD001308,P0032,2,25316.21
ITM0005848,ORD002320,P0271,3,39811.53
ITM0005849,ORD001554,P0386,3,41735.23
ITM0005850,ORD000404,P0250,3,21829.24
ITM0005851,ORD003024,P0008,5,9087.47
ITM0005852,ORD001740,P0378,2,60449.26
ITM0005853,ORD001509,P0264,1,56325.73
ITM0005854,ORD004787,P0328,5,27820.84
ITM0005855,ORD004982,P0406,4,35709.34
ITM0005856,ORD000201,P0072,3,26955.35
ITM0005857,ORD002211,P0003,3,26529.48
ITM0005858,ORD001657,P0045,1,37144.03
ITM0005859,ORD000099,P0240,4,45281.68
ITM0005860,ORD000789,P0343,5,46615.58
ITM0005861,ORD001425,P0121,3,4912.91
ITM0005862,ORD001979,P0481,2,7730.82
ITM0005863,ORD004006,P0244,2,9476.28
ITM0005864,ORD004011,P0224,3,1782.34
ITM0005865,ORD002812,P0132,4,39177.28
ITM0005866,ORD003260,P0034,4,15623.01
ITM0005867,ORD001043,P0228,3,3413.0
ITM0005868,ORD003898,P0485,2,52728.34
ITM0005869,ORD002766,P0165,3,39140.04
ITM0005870,ORD004567,P0475,1,22010.9
ITM0005871,ORD002361,P0240,1,45281.68
ITM0005872,ORD001473,P0466,4,26868.66
ITM0005873,ORD003329,P0220,1,51334.14
ITM0005874,ORD002782,P0457,2,27659.7
ITM0005875,ORD004753,P0112,5,20456.39
ITM0005876,ORD001045,P0311,3,59911.2
ITM0005877,ORD001469,P0237,1,44560.26
ITM0005878,ORD001138,P0493,1,49637.42
ITM0005879,ORD002833,P0031,1,6875.64
ITM0005880,ORD001702,P0453,3,63078.77
ITM0005881,ORD001824,P0326,2,47932.03
